source_file,sheet,row,key,value_1,value_2,value_3,value_4
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,14,Interlock,High Voltage Enabled,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,16,Device Terminal,Drain,Bulk,Source,Gate
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,17,Instrument,SMU3,GNDU,SMU4,SMU1
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,18,Name,DrainV,N/A,SourceV,GateV
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,19,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,20,Master/Subordinate,N/A,N/A,N/A,Master
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,21,Start/Bias,0.1,0,0,-18
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,22,Stop,N/A,N/A,N/A,0
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,23,Step,N/A,N/A,N/A,0.05
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,24,Number of Points,0,N/A,0,361
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,25,Compliance,0.1,N/A,0.1,0.1
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,26,Measure Current,Measured,N/A,No,No
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,27,Measure Voltage,No,N/A,No,Programmed
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,28,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,30,AC Measure I Range,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,31,Dual Sweep,N/A,N/A,N/A,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,33,Pulse On Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,34,Pulse Off Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,36,Presoak,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,37,Frequency Mode,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,38,Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,39,Start Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,40,Stop Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,41,Frequency Points,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,42,AC Drive Signal,OFF,N/A,OFF,OFF
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,43,Overvoltage Protection,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,44,Compensation,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,45,CVU Path,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,47,Formulas,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,48,"GM = DIFF(DRAINI, GATEV)",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,49,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S3-60K,50,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,56,Test Name,vgs-id#1@1,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,57,Mode,Sweeping,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,58,Speed,Normal,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,59,Sweep Delay,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,60,Hold Time,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,61,Site Coordinate,"0,0",,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,62,Last Executed,07/11/2026 19:28:08,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,63,Clarius+ Version,V1.12,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,64,Execution Time,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,65,Interlock,High Voltage Enabled,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,67,Device Terminal,Drain,Bulk,Source,Gate
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,68,Instrument,SMU3,GNDU,SMU4,SMU1
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,69,Name,DrainV,N/A,SourceV,GateV
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,70,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,71,Master/Subordinate,N/A,N/A,N/A,Master
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,72,Start/Bias,0.1,0,0,-18
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,73,Stop,N/A,N/A,N/A,0
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,74,Step,N/A,N/A,N/A,0.05
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,75,Number of Points,0,N/A,0,361
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,76,Compliance,0.1,N/A,0.1,0.1
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,77,Measure Current,Measured,N/A,No,No
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,78,Measure Voltage,No,N/A,No,Programmed
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,79,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,80,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,81,AC Measure I Range,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,82,Dual Sweep,N/A,N/A,N/A,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,83,Pulse Mode,Disabled,N/A,Disabled,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,84,Pulse On Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,85,Pulse Off Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,86,Pulse Base Voltage,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,87,Presoak,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,88,Frequency Mode,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,89,Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,90,Start Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,91,Stop Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,92,Frequency Points,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,93,AC Drive Signal,OFF,N/A,OFF,OFF
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,94,Overvoltage Protection,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,95,Compensation,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,96,CVU Path,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,98,Formulas,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,99,"GM = DIFF(DRAINI, GATEV)",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,100,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S2-60K,101,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,107,Test Name,vgs-id#1@1,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,108,Mode,Sweeping,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,109,Speed,Normal,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,110,Sweep Delay,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,111,Hold Time,0,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,112,Site Coordinate,"0,0",,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,113,Last Executed,07/11/2026 19:27:07,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,114,Clarius+ Version,V1.12,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,115,Execution Time,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,116,Interlock,High Voltage Enabled,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,118,Device Terminal,Drain,Bulk,Source,Gate
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,119,Instrument,SMU3,GNDU,SMU4,SMU1
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,120,Name,DrainV,N/A,SourceV,GateV
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,121,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,122,Master/Subordinate,N/A,N/A,N/A,Master
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,123,Start/Bias,0.1,0,0,-18
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,124,Stop,N/A,N/A,N/A,0
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,125,Step,N/A,N/A,N/A,0.05
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,126,Number of Points,0,N/A,0,361
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,127,Compliance,0.1,N/A,0.1,0.1
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,128,Measure Current,Measured,N/A,No,No
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,129,Measure Voltage,No,N/A,No,Programmed
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,130,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,131,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,132,AC Measure I Range,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,133,Dual Sweep,N/A,N/A,N/A,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,134,Pulse Mode,Disabled,N/A,Disabled,Disabled
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,135,Pulse On Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,136,Pulse Off Time,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,137,Pulse Base Voltage,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,138,Presoak,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,139,Frequency Mode,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,140,Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,141,Start Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,142,Stop Frequency,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,143,Frequency Points,N/A,N/A,N/A,N/A
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,144,AC Drive Signal,OFF,N/A,OFF,OFF
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,145,Overvoltage Protection,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,146,Compensation,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,147,CVU Path,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,149,Formulas,,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,150,"GM = DIFF(DRAINI, GATEV)",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,151,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
S转移特性曲线\S转移特性曲线\vgs-id#S-60K.xlsx,S1-60K,152,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,5,Test Name,vgs-id#1@1,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,6,Mode,Sweeping,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,7,Speed,Normal,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,8,Sweep Delay,0,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,9,Hold Time,0,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,10,Site Coordinate,"0,0",,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,11,Last Executed,07/11/2026 15:49:00,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,12,Clarius+ Version,V1.12,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,13,Execution Time,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,14,Interlock,High Voltage Enabled,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,16,Device Terminal,Drain,Bulk,Source,Gate
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,17,Instrument,SMU3,GNDU,SMU4,SMU1
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,18,Name,DrainV,N/A,SourceV,GateV
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,19,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,20,Master/Subordinate,N/A,N/A,N/A,Master
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,21,Start/Bias,0.1,0,0,-10
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,22,Stop,N/A,N/A,N/A,8
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,23,Step,N/A,N/A,N/A,0.05
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,24,Number of Points,0,N/A,0,361
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,25,Compliance,0.1,N/A,0.1,0.1
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,26,Measure Current,Measured,N/A,No,No
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,27,Measure Voltage,No,N/A,No,Programmed
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,28,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,30,AC Measure I Range,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,31,Dual Sweep,N/A,N/A,N/A,Disabled
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,33,Pulse On Time,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,34,Pulse Off Time,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,36,Presoak,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,37,Frequency Mode,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,38,Frequency,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,39,Start Frequency,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,40,Stop Frequency,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,41,Frequency Points,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,42,AC Drive Signal,OFF,N/A,OFF,OFF
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,43,Overvoltage Protection,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,44,Compensation,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,45,CVU Path,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,47,Formulas,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,48,"GM = DIFF(DRAINI, GATEV)",,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,49,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T3-0k,50,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,56,Test Name,vgs-id#1@1,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,57,Mode,Sweeping,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,58,Speed,Normal,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,59,Sweep Delay,0,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,60,Hold Time,0,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,61,Site Coordinate,"0,0",,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,62,Last Executed,07/11/2026 15:47:24,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,63,Clarius+ Version,V1.12,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,64,Execution Time,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,65,Interlock,High Voltage Enabled,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,67,Device Terminal,Drain,Bulk,Source,Gate
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,68,Instrument,SMU3,GNDU,SMU4,SMU1
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,69,Name,DrainV,N/A,SourceV,GateV
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,70,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,71,Master/Subordinate,N/A,N/A,N/A,Master
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,72,Start/Bias,0.1,0,0,-10
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,73,Stop,N/A,N/A,N/A,8
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,74,Step,N/A,N/A,N/A,0.05
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,75,Number of Points,0,N/A,0,361
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,76,Compliance,0.1,N/A,0.1,0.1
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,77,Measure Current,Measured,N/A,No,No
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,78,Measure Voltage,No,N/A,No,Programmed
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,79,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,80,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,81,AC Measure I Range,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,82,Dual Sweep,N/A,N/A,N/A,Disabled
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,83,Pulse Mode,Disabled,N/A,Disabled,Disabled
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,84,Pulse On Time,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,85,Pulse Off Time,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,86,Pulse Base Voltage,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,87,Presoak,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,88,Frequency Mode,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,89,Frequency,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,90,Start Frequency,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,91,Stop Frequency,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,92,Frequency Points,N/A,N/A,N/A,N/A
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,93,AC Drive Signal,OFF,N/A,OFF,OFF
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,94,Overvoltage Protection,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,95,Compensation,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,96,CVU Path,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,98,Formulas,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,99,"GM = DIFF(DRAINI, GATEV)",,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,100,"IDLIN = TANFIT(GATEV, DRAINI, MAXPOS(GM))",,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,101,"VT = TANFITXINT(GATEV, DRAINI, MAXPOS(GM))",,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,107,Test Name,vgs-id#1@1,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,108,Mode,Sweeping,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,109,Speed,Normal,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,110,Sweep Delay,0,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,111,Hold Time,0,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,112,Site Coordinate,"0,0",,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,113,Last Executed,07/11/2026 15:45:26,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,114,Clarius+ Version,V1.12,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,115,Execution Time,,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,116,Interlock,High Voltage Enabled,,,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,118,Device Terminal,Drain,Bulk,Source,Gate
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,119,Instrument,SMU3,GNDU,SMU4,SMU1
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,120,Name,DrainV,N/A,SourceV,GateV
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,121,Operation Mode,Voltage Bias,Common,Voltage Bias,Voltage Linear Sweep
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,122,Master/Subordinate,N/A,N/A,N/A,Master
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,123,Start/Bias,0.1,0,0,-10
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,124,Stop,N/A,N/A,N/A,8
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,125,Step,N/A,N/A,N/A,0.05
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,126,Number of Points,0,N/A,0,361
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,127,Compliance,0.1,N/A,0.1,0.1
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,128,Measure Current,Measured,N/A,No,No
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,129,Measure Voltage,No,N/A,No,Programmed
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,130,Current Range,Limited Auto=1uA,N/A,Limited Auto=1uA,Auto
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,131,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,132,AC Measure I Range,N/A,N/A,N/A,N/A
