source_file,sheet,device_group,device_no,device_id,dose_krad_si,scan_no,sweep,point_no,DrainI,GateV,GM,IDLIN,VT
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,71,6.19679307867216e-12,-10.5,-1.69674737595705e-11,-0.697603135751525,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,72,-6.69883593040765e-12,-10.4499998092651,-2.57911596326935e-10,-0.693898153280155,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,73,-1.05165598451862e-11,-10.3999996185303,-7.6354187027462e-11,-0.690193170808786,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,74,-6.91088852811106e-12,-10.3500003814697,7.2114526721854e-11,-0.686488259004079,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,75,-5.90388848920043e-13,-10.3000001907349,1.26409511369803e-10,-0.68278327653271,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,76,3.82130438403294e-12,-10.25,8.82335280748614e-11,-0.67907829406134,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,77,-4.20691259606087e-13,-10.1999998092651,-8.48395892354315e-11,-0.67537331158997,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,78,-6.14733264292511e-12,-10.1499996185303,-1.14532390759983e-10,-0.671668329118601,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,79,-6.99576507834365e-12,-10.1000003814697,-1.69689076333531e-11,-0.667963417313895,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,80,-4.11118361576257e-12,-10.0500001907349,5.76914091763608e-11,-0.664258434842525,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,81,1.70030656221343e-12,-10.0,1.16229360179697e-10,-0.660553452371155,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,82,5.54944978858885e-13,-9.94999980926514,-2.29071442832702e-11,-0.656848469899786,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,83,-1.69328440158267e-12,-9.89999961853027,-4.49644160831961e-11,-0.653143487428417,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,84,-3.94154153759985e-12,-9.85000038146973,-4.49658288444408e-11,-0.64943857562371,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,85,-6.69883593040765e-12,-9.80000019073486,-5.5145677492091e-11,-0.645733593152341,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,86,-3.0931091021813e-12,-9.75,7.2114261470451e-11,-0.642028610680971,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,87,-8.87317996856041e-13,-9.69999980926514,4.41156538186412e-11,-0.638323628209602,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,88,1.19124154984718e-12,-9.64999961853027,4.15710323531609e-11,-0.634618645738232,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,89,9.36750677027476e-13,-9.60000038146973,-5.08989512203005e-12,-0.630913733933526,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,90,-2.66889288447203e-12,-9.55000019073486,-7.21125961422668e-11,-0.627208751462156,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,91,-5.08684760980316e-12,-9.5,-4.83589100320207e-11,-0.623503768990787,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,92,-3.1779856524139e-12,-9.44999980926514,3.8177093513731e-11,-0.619798786519417,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,93,-5.05512298687449e-13,-9.39999961853027,5.34492631817708e-11,-0.616093804048048,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,94,4.27713420236842e-13,-9.35000038146973,1.86647991807194e-11,-0.612388892243341,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,95,3.00454106039183e-13,-9.30000019073486,-2.54517657487505e-12,-0.608683909771972,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,96,-2.45684028676862e-12,-9.25,-5.5145677492091e-11,-0.604978927300602,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,97,-3.81425446782657e-12,-9.19999980926514,-2.71481800590707e-11,-0.601273944829233,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,98,-4.66263139209389e-12,-9.14999961853027,-1.69674737595705e-11,-0.597568962357863,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,99,-4.15359413530325e-12,-9.10000038146973,1.01809004840256e-11,-0.593864050553157,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,100,-2.20232165837331e-12,-9.05000019073486,3.90253006688911e-11,-0.590159068081787,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,101,-2.45684028676862e-12,-9.0,-5.0903531497501e-12,-0.586454085610418,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,102,-5.08684760980316e-12,-8.94999980926514,-5.25999458078212e-11,-0.582749103139048,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,103,-5.25654519911711e-12,-8.89999961853027,-3.39393883942989e-12,-0.579044120667679,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,104,-5.21413467957643e-12,-8.85000038146973,8.48223333674546e-13,-0.575339208862972,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,105,-4.83232898140784e-12,-8.80000019073486,7.63608483401989e-12,-0.571634226391603,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,106,-1.8629264797454e-12,-8.75,5.9387823486681e-11,-0.567929243920233,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,107,-2.96587754355926e-12,-8.69999980926514,-2.20589371281101e-11,-0.564224261448864,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,108,-2.32955321699535e-12,-8.64999961853027,1.272643798377e-11,-0.560519278977494,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,109,-3.22039617195458e-12,-8.60000038146973,-1.78171309670276e-11,-0.556814367172788,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,110,-5.42618727727984e-12,-8.55000019073486,-4.41156538186412e-11,-0.553109384701418,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,111,-5.08684760980316e-12,-8.5,6.78676746007031e-12,-0.549404402230049,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,112,-3.98395205714053e-12,-8.44999980926514,2.20578269093206e-11,-0.545699419758679,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,113,-2.92346702401858e-12,-8.39999961853027,2.12096197541605e-11,-0.54199443728731,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,114,-2.71135891516394e-12,-8.35000038146973,4.24222690833827e-12,-0.538289525482603,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,115,-5.55347434705311e-12,-8.30000019073486,-5.68420918024112e-11,-0.534584543011234,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,116,-6.14733264292511e-12,-8.25,-1.18771206098204e-11,-0.530879560539864,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,117,-4.23847068553584e-12,-8.19999980926514,3.8177093513731e-11,-0.527174578068495,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,118,-4.6202208725532e-12,-8.14999961853027,-7.63497461523041e-12,-0.523469595597125,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,119,-3.13557513287321e-12,-8.10000038146973,2.96933678784368e-11,-0.519764683792419,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,120,-2.83864598493722e-12,-8.05000019073486,5.93856030491021e-12,-0.516059701321049,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,121,-4.28088120507653e-12,-8.0,-2.88445943693909e-11,-0.51235471884968,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,122,-5.25654519911711e-12,-7.94999980926514,-1.95132054438403e-11,-0.50864973637831,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,123,-3.64461238966385e-12,-7.90000009536743,3.22388406611913e-11,-0.504944789240272,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,124,-6.40190678247166e-12,-7.84999990463257,-5.5145677492091e-11,-0.501239806768903,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,125,-3.72943342874521e-12,-7.80000019073486,5.34497729165828e-11,-0.497534859630865,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,126,-3.85666498736725e-12,-7.75,-2.54462146548031e-12,-0.493829877159495,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,127,-5.59594037774502e-12,-7.69999980926514,-3.47853751118801e-11,-0.490124894688126,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,128,-4.78991846186716e-12,-7.65000009536743,1.6120530559973e-11,-0.486419947550088,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,129,-6.69883593040765e-12,-7.59999990463257,-3.81782037325205e-11,-0.482714965078718,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,130,-5.46865330797175e-12,-7.55000019073486,2.46037932327522e-11,-0.47901001794068,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,131,-5.59594037774502e-12,-7.5,-2.54573168426979e-12,-0.475305035469311,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,132,-6.06251160384375e-12,-7.44999980926514,-9.33138892555062e-12,-0.471600052997941,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,133,-5.42618727727984e-12,-7.40000009536743,1.27265593532349e-11,-0.467895105859903,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,134,-6.35944075177974e-12,-7.34999990463257,-1.86649982886802e-11,-0.464190123388534,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,135,-4.87473950094852e-12,-7.30000019073486,2.96941949281707e-11,-0.460485176250496,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,136,-3.94154153759985e-12,-7.25,1.86638880698907e-11,-0.456780193779126,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,137,-5.97769056476238e-12,-7.19999980926514,-4.07228251980008e-11,-0.453075211307757,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,138,-4.66263139209389e-12,-7.15000009536743,2.630133395081e-11,-0.449370264169719,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,139,-2.66889288447203e-12,-7.09999990463257,3.98746180428407e-11,-0.445665281698349,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,140,-3.85666498736725e-12,-7.05000019073486,-2.37555779884121e-11,-0.441960334560311,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,141,-3.3900382501173e-12,-7.0,9.3324991443401e-12,-0.438255352088942,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,142,-4.19600465484393e-12,-6.94999980926514,-1.61192666044104e-11,-0.434550369617572,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,143,-2.75376943470462e-12,-6.90000009536743,2.88448694544531e-11,-0.430845422479534,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,144,-3.1779856524139e-12,-6.84999990463257,-8.48429198917999e-12,-0.427140440008165,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,145,-3.26280669149526e-12,-6.80000019073486,-1.69643048868036e-12,-0.423435492870127,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,146,-4.4081682748498e-12,-6.75,-2.29071442832702e-11,-0.419730510398757,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,147,-3.00828806309994e-12,-6.69999980926514,2.79974974330203e-11,-0.416025527927388,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,148,-5.42618727727984e-12,-6.65000009536743,-4.83582609917869e-11,-0.41232058078935,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,149,-4.36570224415789e-12,-6.59999990463257,2.12096197541605e-11,-0.40861559831798,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,150,-4.15359413530325e-12,-6.55000019073486,4.24218645107831e-12,-0.404910651179942,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,151,-5.85040349498911e-12,-6.5,-3.39360577379305e-11,-0.401205668708573,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,152,-3.89907550690793e-12,-6.44999980926514,3.90264108876806e-11,-0.397500686237203,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,153,-3.1779856524139e-12,-6.40000009536743,1.44218796125379e-11,-0.393795739099165,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,154,-4.9171500204892e-12,-6.34999990463257,-3.47831546743011e-11,-0.390090756627796,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,155,-4.36570224415789e-12,-6.30000019073486,1.10290186351771e-11,-0.386385809489758,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,156,-4.28088120507653e-12,-6.25,1.69641431032021e-12,-0.382680827018388,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,157,-3.26280669149526e-12,-6.19999980926514,2.03614125990004e-11,-0.378975844547019,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,158,-4.53539983347184e-12,-6.15000009536743,-2.54520084770924e-11,-0.375270897408981,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,159,-4.53539983347184e-12,-6.09999990463257,0.0,-0.371565914937611,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,160,-4.57781035301252e-12,-6.05000019073486,-8.4821524434018e-13,-0.367860967799573,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,161,-2.7961799542453e-12,-6.0,3.56324720482507e-11,-0.364155985328204,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,162,-3.22039617195458e-12,-5.94999980926514,-8.48429198917999e-12,-0.360451002856834,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,163,-2.24473217791399e-12,-5.90000009536743,1.95133915373338e-11,-0.356746055718796,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,164,-2.66889288447203e-12,-5.84999990463257,-8.48318177039052e-12,-0.353041073247427,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,165,-2.58407184539067e-12,-5.80000019073486,1.69643048868036e-12,-0.349336126109389,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,166,-4.11118361576257e-12,-5.75,-3.05421188985006e-11,-0.345631143638019,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,167,-3.98395205714053e-12,-5.69999980926514,2.54462146548031e-12,-0.34192616116665,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,168,-3.26280669149526e-12,-5.65000009536743,1.44229898419153e-11,-0.338221214028612,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,169,-1.90539251043731e-12,-5.59999990463257,2.71481800590707e-11,-0.334516231557242,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,170,-3.68702290920453e-12,-5.55000019073486,-3.56328118679294e-11,-0.330811284419204,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,171,-5.42618727727984e-12,-5.5,-3.47831546743011e-11,-0.327106301947835,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,172,-3.30521721103594e-12,-5.44999980926514,4.2419239508321e-11,-0.323401319476465,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,173,-5.29895571865779e-12,-5.40000009536743,-3.98749983190077e-11,-0.319696372338427,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,174,-5.08684760980316e-12,-5.34999990463257,4.24214599459e-12,-0.315991389867058,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,175,-3.98395205714053e-12,-5.30000019073486,2.20580372703543e-11,-0.31228644272902,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,176,-3.64461238966385e-12,-5.25,6.78676746007031e-12,-0.30858146025765,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,177,-4.6202208725532e-12,-5.19999980926514,-1.95120952250508e-11,-0.304876477786281,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,178,-3.43244876965798e-12,-5.15000009536743,2.37555779884121e-11,-0.301171530648243,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,179,-4.6202208725532e-12,-5.09999990463257,-2.37553514384303e-11,-0.297466548176873,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,180,-2.45684028676862e-12,-5.05000019073486,4.32678592963684e-11,-0.293761601038835,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,181,-3.22039617195458e-12,-5.0,-1.52710594492503e-11,-0.290056618567466,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,182,-1.90539251043731e-12,-4.94999980926514,2.62999729039106e-11,-0.286351636096096,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,183,-2.62648236493135e-12,-4.90000009536743,-1.44218796125379e-11,-0.282646688958058,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,184,-3.26280669149526e-12,-4.84999990463257,-1.272643798377e-11,-0.278941706486689,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,185,-1.65087388204199e-12,-4.80000019073486,3.22388406611913e-11,-0.275236759348651,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,186,-1.18424714479204e-12,-4.75,9.3324991443401e-12,-0.271531776877281,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,187,-1.73569492112335e-12,-4.69999980926514,-1.10289134546603e-11,-0.267826794405912,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,188,-1.22665766433272e-12,-4.65000009536743,1.0180803390837e-11,-0.264121847267874,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,189,-1.52358681226872e-12,-4.59999990463257,-5.93856030491021e-12,-0.260416864796504,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,190,-1.99021354951867e-12,-4.55000019073486,-9.33258814649679e-12,-0.256711917658466,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,191,-2.03262406905935e-12,-4.5,-8.48207155160104e-13,-0.253006935187097,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,192,-2.92346702401858e-12,-4.44999980926514,-1.78167911335201e-11,-0.249301952715727,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,193,-8.60769788779692e-12,-4.40000009536743,-1.13685267787887e-10,-0.245597005577689,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,194,-3.30521721103594e-12,-4.34999990463257,1.06049208989592e-10,-0.24189202310632,
S转移特性曲线\S转移特性曲线\vgs-id#S-30K.xlsx,S3-30K,S,3,S3,30,1,transfer,195,-8.52282133756432e-12,-4.30000019073486,-1.0435267964139e-10,-0.238187075968282,
