source_file,sheet,device_group,device_no,device_id,dose_krad_si,scan_no,sweep,point_no,DrainI,DrainV,GateI,GateV
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,36,1.81563319934241e-09,35.0,-9.57210422036781e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,37,2.3893877987291e-09,36.0,-9.97140703340449e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,38,3.47288242608101e-09,37.0,-9.76965175425448e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,39,5.58069279676943e-09,38.0,-1.01311348199573e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,40,1.17524256992851e-08,39.0,-9.92937398969218e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,41,2.2802153054613e-08,40.0,-9.88313875183167e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,42,1.87209909796593e-08,41.0,-9.92517179554397e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,43,2.42016469087503e-08,42.0,-9.64355817423268e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,44,4.41566889719525e-08,43.0,-9.6939956062414e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,45,5.05681789775281e-08,44.0,-8.95842844350625e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,46,8.31033517556534e-08,45.0,-9.36194455292139e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,47,5.92062804116722e-07,46.0,-9.5342733708037e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,48,8.28147221909603e-07,47.0,-9.36614674706959e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,49,1.00451563866955e-06,48.0,-9.39556765722216e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,50,1.13831140424736e-06,49.0,-9.38715771781062e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,51,1.27509645153623e-06,50.0,-9.35353461350985e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,52,1.35849518301256e-06,51.0,-9.374551135366e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,53,1.46345553275751e-06,52.0,-9.08872976879138e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,54,1.48431786328729e-06,53.0,-9.31990595809395e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,55,1.5725917137388e-06,54.0,-9.30729937564934e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,56,1.57559031777055e-06,55.0,-9.08452757464318e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,57,1.61302386914031e-06,56.0,-9.50905465479934e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,58,1.63376216733013e-06,57.0,-9.4964425212396e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,59,1.65871824719943e-06,58.0,-9.56369428095627e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,60,1.71886006228306e-06,59.0,-9.83690351397115e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,61,1.74252477336267e-06,60.0,-9.78226388781422e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,62,1.77551896740624e-06,61.0,-9.60572732466858e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,63,1.81047801106615e-06,62.0,-9.52166678835908e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,64,1.84541499947954e-06,63.0,-9.50905465479934e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,65,1.88511307896988e-06,64.0,-9.34092247995011e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,66,1.94074868886673e-06,65.0,-9.06351105278702e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,67,1.96311088984658e-06,66.0,-9.30309718150113e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,68,2.01175498659723e-06,67.0,-9.26526633193703e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,69,2.07464904633525e-06,68.0,-9.41658417907831e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,70,2.12646546060569e-06,69.0,-9.75284297766166e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,71,2.20139418161125e-06,70.0,-9.59732293637217e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,72,2.26401130021259e-06,71.0,-9.65196256252909e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,73,2.29120564654295e-06,72.0,-9.61413171296499e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,74,2.33666128224286e-06,73.0,-9.8537178416791e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,75,2.36808341469441e-06,74.0,-9.93357618384039e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,76,2.41640668718901e-06,75.0,-9.70239999453781e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,77,2.47861908064806e-06,76.0,-9.6561647566773e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,78,2.57841134043701e-06,77.0,-9.72761871054217e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,79,2.60769024862384e-06,78.0,-9.44600508923088e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,80,2.75538741334458e-06,79.0,-9.92096960139577e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,81,2.78438687928428e-06,80.0,-1.00722874485371e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,82,2.80760878013098e-06,81.0,-9.93357618384039e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,83,2.89653598883888e-06,82.0,-9.75284297766166e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,84,3.02048169942282e-06,83.0,-9.8915486912432e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,85,3.08149878947006e-06,84.0,-9.62674384652473e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,86,3.18737920679268e-06,85.0,-9.41238198493011e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,87,1.44623834330559e-06,86.0,-9.75704517180986e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,88,7.20555249245081e-07,87.0,-9.8915486912432e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,89,2.10096936825721e-06,88.0,-9.58050860866422e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,90,7.81321205067798e-07,89.0,-9.81168479796679e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,91,6.6098505158152e-07,90.0,-9.67297908438525e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,92,2.29129955187091e-06,91.0,-9.65196256252909e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,93,7.83147299898701e-07,92.0,-9.89995307953961e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,94,6.79914876400289e-07,93.0,-9.84111125923448e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,95,2.62524736172054e-06,94.0,-9.6897934120932e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,96,8.29943815006118e-07,95.0,-9.61413171296499e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,97,7.19659340120415e-07,96.0,-9.74864078351345e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,98,8.09949483482342e-07,97.0,-9.68138902379678e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,99,7.4242007030989e-07,98.0,-9.75704517180986e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,100,8.42919973820244e-07,99.0,-9.92096960139577e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,101,8.03134184934606e-07,100.0,-9.68559121794499e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,102,7.48611626022466e-07,101.0,-9.39556765722216e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,103,9.85107703854737e-07,102.0,-9.74443303825012e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,104,9.80502704805986e-07,103.0,-9.75704517180986e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,105,1.39740541271749e-06,104.0,-9.59311519110884e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,106,1.25340170598065e-06,105.0,-1.00680852543888e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,107,1.12295083454228e-06,106.0,-9.57630641451601e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,108,5.2649183999165e-06,107.0,-9.67718127853345e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,109,2.95844415632018e-06,108.0,-9.42919076152293e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,110,4.95212134410394e-06,109.0,-9.86632997523884e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,111,5.09953179061995e-06,110.0,-9.32831589750549e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,112,5.20263456564862e-05,111.0,-9.08032538049497e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,113,5.5246964620892e-05,112.0,-9.39976985137037e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,114,0.00269800215028226,113.0,-6.86102286096002e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,115,0.00781151605769992,114.0,-6.5794036885336e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,116,0.00999991875141859,115.0,-1.40653516611522e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,117,0.00999993272125721,116.0,-1.1383691211897e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,118,0.00999993737787008,117.0,-1.0879303014022e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,119,0.00999992247670889,118.0,-1.02278074898265e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,120,0.00999992154538631,119.0,-1.06145037204186e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,121,0.00999993085861206,120.0,-1.02656327882755e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,122,0.00999993272125721,121.0,-1.02740371765719e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,123,0.00999994296580553,122.0,-1.01689601184063e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,124,0.00999992433935404,123.0,-9.97981697281602e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,125,0.00999992992728949,124.0,-9.94618831740013e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,126,0.00999991595745087,125.0,-9.75284297766166e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,127,0.00999993551522493,126.0,-1.01311348199573e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,128,0.00999992620199919,127.0,-1.02530262058309e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,129,0.00999993924051523,128.0,-1.00975061645414e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,130,0.00999992340803146,129.0,-9.46702161108703e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,131,0.00999992340803146,130.0,-1.00722874485371e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,132,0.00999991688877344,131.0,-9.90836301895115e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,133,0.00999992247670889,132.0,-9.67718127853345e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,134,0.00999993737787008,133.0,-9.44180289508267e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,135,0.00999992899596691,134.0,-9.77805614255089e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,136,0.00999992992728949,135.0,-9.72761871054217e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,137,0.00999990943819284,136.0,-9.69819780038961e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,138,0.00999991688877344,137.0,-9.79487602137397e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,139,0.0099999075755477,138.0,-9.53847556495191e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,140,0.00999993272125721,139.0,-9.64776036838089e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,141,0.00999992061406374,140.0,-9.5342733708037e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,142,0.00999992340803146,141.0,-9.74864078351345e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,143,0.0099999075755477,142.0,-9.57210422036781e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,144,0.00999991130083799,143.0,-9.76544956010628e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,145,0.00999991409480572,144.0,-9.62674384652473e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,146,0.00999991502612829,145.0,-9.58050860866422e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,147,0.00999992340803146,146.0,-9.76544956010628e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,148,0.00999991316348314,147.0,-9.61833945822832e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,149,0.00999991316348314,148.0,-9.10134190235112e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,150,0.00999989826232195,149.0,-9.59311519110884e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,S,2,S2,20,1,output,151,0.00999991316348314,150.0,-9.32831589750549e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,1,1.96450633538348e-11,0.0,6.70316857576125e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,2,3.94125843072857e-11,1.0,2.39864461626382e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,3,7.18211878858455e-11,2.0,5.00888774901398e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,4,1.08047515379184e-10,3.0,-4.55345205985225e-11,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,5,1.55939289259166e-10,4.0,-1.11146869485879e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,6,2.27501212313186e-10,5.0,-1.64822044901314e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,7,3.2718730502701e-10,6.0,-2.33628838497424e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,8,4.73577843607131e-10,7.0,-3.17483206391245e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,9,6.72323863248891e-10,8.0,-4.2958323009934e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,10,9.57907309029338e-10,9.0,-5.83463000136675e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,11,1.34233335558065e-09,10.0,-7.93401400134286e-10,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,12,1.84634652011795e-09,11.0,-1.06159303570053e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,13,2.50765963549782e-09,12.0,-1.41233102990412e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,14,3.3384477404752e-09,13.0,-1.8365788889696e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,15,4.301082601188e-09,14.0,-2.32130759059146e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,16,5.40519451419641e-09,15.0,-2.85659784715619e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,17,6.67818689237265e-09,16.0,-3.45913608867932e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,18,8.11713363191302e-09,17.0,-4.10013090146322e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,19,9.6973451491067e-09,18.0,-4.79463047042827e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,20,1.13946825308631e-08,19.0,-5.51161516426646e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,21,1.33003537072796e-08,20.0,-6.26134122327926e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,22,1.53830512772402e-08,21.0,-7.05217217955578e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,23,1.76826926434615e-08,22.0,-7.8531741110055e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,24,2.01488408180239e-08,23.0,-8.63185878330341e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,25,2.28939533997163e-08,24.0,-9.42079836363519e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,26,2.59086565534972e-08,25.0,-1.01921697748253e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,27,2.92456387995799e-08,26.0,-1.09089866029422e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,28,3.29725615699772e-08,27.0,-1.15660787614047e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,29,3.74142494763419e-08,28.0,-1.22186740725283e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,30,4.2761300278471e-08,29.0,-1.28190267290051e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,31,4.95984195936217e-08,30.0,-1.33546960157105e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,32,5.9703623378482e-08,31.0,-1.38398865701106e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,33,8.57223056982548e-08,32.0,-1.42427829530334e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,34,2.22226162804873e-07,33.0,-1.46108796172939e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,35,4.49076082986721e-07,34.0,-1.32078854520046e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,36,1.50671792198409e-06,35.0,-1.24887149510755e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,37,3.91215462514083e-06,36.0,-1.19186243097147e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,38,4.06733997806441e-05,37.0,-1.22319141482308e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,39,1.43925262818811e-05,38.0,-1.15943237233296e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,40,1.05264816738782e-05,39.0,-1.03552872943169e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,41,3.37238379870541e-05,40.0,-1.00097610200578e-08,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,42,3.17965350404847e-05,41.0,-9.66578994621159e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,43,1.88953599717934e-05,42.0,-8.89765505718287e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,44,3.94849230360705e-05,43.0,-8.6375750996126e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,45,3.7615820474457e-05,44.0,-8.40657943257384e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,46,2.15522813959979e-05,45.0,-7.85662113145236e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,47,3.1625313567929e-05,46.0,-7.65403740388138e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,48,3.36830198648386e-05,47.0,-7.4691905993518e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,49,1.94436652236618e-05,48.0,-7.09218461736327e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,50,2.69487591140205e-05,49.0,-6.94856883143302e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,51,6.4872823713813e-05,50.0,-6.94491264496833e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,52,0.000102333746326622,51.0,-6.92267887458797e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,53,0.00011073819041485,52.0,-6.81525058610077e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,54,9.48103624978103e-05,53.0,-6.36637365047932e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,55,8.44057503854856e-05,54.0,-5.57201218498449e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,56,9.92021814454347e-05,55.0,-5.90497117869404e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,57,3.99018936150242e-05,56.0,-6.72463462692008e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,58,1.71736410266021e-05,57.0,-6.41916253485419e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,59,4.04161582991946e-05,58.0,-6.40957997788405e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,60,2.93251268885797e-05,59.0,-6.28597041085754e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,61,5.24910428794101e-05,60.0,-5.56566526199731e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,62,9.19459125725552e-07,61.0,-2.17084106246546e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,63,1.15794512112188e-06,62.0,-2.2128709975533e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,64,1.40143549742788e-06,63.0,-2.2276231970153e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,65,1.71818169292237e-06,64.0,-2.2405264310521e-09,-20.0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,S,3,S3,20,1,output,66,2.13123985304264e-06,65.0,-2.25338747661397e-09,-20.0
